state_abbr,county_name,hospital_name,city,wait_text,wait_minutes,detail_url,detail_name,detail_address,detail_city,detail_state,detail_zip,detail_phone,detail_hospital_type,detail_emergency_services,detail_mortality_overall_text,detail_mortality_overall_percent,detail_mortality_overall_direction,detail_mortality_heart_attack_percent,detail_mortality_stroke_percent,detail_mortality_heart_failure_percent,detail_mortality_pneumonia_percent,detail_c_diff_cases,detail_mrsa_cases,detail_avg_time_in_ed_minutes,detail_overall_patient_rating,detail_positive_patient_ratings,detail_negative_patient_ratings,source_url,scrape_ts
CA,Butte,Orchard Hospital,Gridley,2h 30m,150.0,https://www.hospitalstats.org/hospital-ratings/orchard-hospital-gridley-ca.htm,Orchard Hospital Ratings,240 Spruce Street,Gridley,CA,95948,(530) 846-5671,Critical Access Hospitals,YES,3% better,3.0,better,,,,17.7,0,0,150,POOR,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it,Nurses often fail to communicate; Doctors often fail to communicate with patients,https://www.hospitalstats.org/ER-Wait-Time/Butte-County-CA.htm,2025-10-18T17:05:02.603544+00:00
CA,Butte,Enloe Medical Center,Chico,3h 18m,198.0,https://www.hospitalstats.org/hospital-ratings/enloe-medical-center-chico-ca.htm,Enloe Medical Center Ratings,1531 Esplanade,Chico,CA,95926,(530) 332-7300,Acute Care Hospitals,YES,4% worse,4.0,worse,13.2,16.1,11.4,18.0,52,4,198,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty; Rooms were often noisy at night,https://www.hospitalstats.org/ER-Wait-Time/Butte-County-CA.htm,2025-10-18T17:05:02.603544+00:00
CA,Butte,Oroville Hospital,Oroville,3h 44m,224.0,https://www.hospitalstats.org/hospital-ratings/oroville-hospital-oroville-ca.htm,Oroville Hospital Ratings,2767 Olive Highway,Oroville,CA,95966,(530) 533-8500,Acute Care Hospitals,YES,19% better,19.0,better,12.3,13.4,7.2,14.6,15,1,224,BELOW AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty; Rooms were often noisy at night,https://www.hospitalstats.org/ER-Wait-Time/Butte-County-CA.htm,2025-10-18T17:05:02.603544+00:00
CA,Colusa,Colusa Medical Center,Colusa,1h 50m,110.0,https://www.hospitalstats.org/hospital-ratings/colusa-medical-center-colusa-ca.htm,Colusa Medical Center Ratings,199 E Webster Street,Colusa,CA,95932,(530) 619-0800,Acute Care Hospitals,YES,2% worse,2.0,worse,,,10.8,19.9,1,0,110,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty; Rooms were often noisy at night,https://www.hospitalstats.org/ER-Wait-Time/Colusa-County-CA.htm,2025-10-18T17:05:05.499128+00:00
CA,Contra Costa,San Ramon Regional Medical Center,San Ramon,2h 5m,125.0,https://www.hospitalstats.org/hospital-ratings/san-ramon-regional-medical-center-san-ramon-ca.htm,San Ramon Regional Medical Center Ratings,6001 Norris Canyon Road,San Ramon,CA,94583,(925) 275-9200,Acute Care Hospitals,YES,15% better,15.0,better,12.7,10.3,9.8,16.2,4,0,125,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Contra-Costa-County-CA.htm,2025-10-18T17:05:14.246246+00:00
CA,Contra Costa,John Muir Medical Center - Concord Campus,Concord,2h 45m,165.0,https://www.hospitalstats.org/hospital-ratings/john-muir-medical-center--concord-campus-concord-ca.htm,John Muir Medical Center - Concord Campus Ratings,2540 East St,Concord,CA,94520,(925) 682-8200,Acute Care Hospitals,YES,12% better,12.0,better,10.5,15.4,11.0,13.7,36,3,165,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Contra-Costa-County-CA.htm,2025-10-18T17:05:14.246246+00:00
CA,Contra Costa,John Muir Medical Center - Walnut Creek Campus,Walnut Creek,3h 3m,183.0,https://www.hospitalstats.org/hospital-ratings/john-muir-medical-center--walnut-creek-campus-walnut-creek-ca.htm,John Muir Medical Center - Walnut Creek Campus Ratings,1601 Ygnacio Valley Rd,Walnut Creek,CA,94598,(925) 939-3000,Acute Care Hospitals,YES,1% better,1.0,better,14.5,16.7,8.5,16.3,52,5,183,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Contra-Costa-County-CA.htm,2025-10-18T17:05:14.246246+00:00
CA,Contra Costa,Sutter Delta Medical Center,Antioch,3h 3m,183.0,https://www.hospitalstats.org/hospital-ratings/sutter-delta-medical-center-antioch-ca.htm,Sutter Delta Medical Center Ratings,3901 Lone Tree Way,Antioch,CA,94509,(925) 779-7200,Acute Care Hospitals,YES,7% better,7.0,better,12.9,13.8,9.4,16.5,8,0,183,AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty; Rooms were often noisy at night,https://www.hospitalstats.org/ER-Wait-Time/Contra-Costa-County-CA.htm,2025-10-18T17:05:14.246246+00:00
CA,Contra Costa,Contra Costa Regional Medical Center,Martinez,3h 58m,238.0,https://www.hospitalstats.org/hospital-ratings/contra-costa-regional-medical-center-martinez-ca.htm,Contra Costa Regional Medical Center Ratings,2500 Alhambra Avenue,Martinez,CA,94553,(925) 370-5000,Acute Care Hospitals,YES,7% better,7.0,better,,,10.2,17.9,10,2,238,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Contra-Costa-County-CA.htm,2025-10-18T17:05:14.246246+00:00
CA,Contra Costa,Kaiser Foundation Hospital - Walnut Creek,Walnut Creek,N/A,,https://www.hospitalstats.org/hospital-ratings/kaiser-foundation-hospital--walnut-creek-walnut-creek-ca.htm,Kaiser Foundation Hospital - Walnut Creek Ratings,1425 S Main Street,Walnut Creek,CA,94596,(925) 295-4000,Acute Care Hospitals,YES,,,,,,,,25,0,,AVERAGE,Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it; Facilities are sometimes dirty; Rooms were often noisy at night,https://www.hospitalstats.org/ER-Wait-Time/Contra-Costa-County-CA.htm,2025-10-18T17:05:14.246246+00:00
CA,Contra Costa,Kaiser Foundation Hospital - Antioch,Antioch,N/A,,https://www.hospitalstats.org/hospital-ratings/kaiser-foundation-hospital--antioch-antioch-ca.htm,Kaiser Foundation Hospital - Antioch Ratings,4501 Sand Creek Road,Antioch,CA,94531,(925) 813-6500,Acute Care Hospitals,YES,,,,,,,,20,0,,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Contra-Costa-County-CA.htm,2025-10-18T17:05:14.246246+00:00
CA,Contra Costa,John Muir Behavioral Health Center,Concord,N/A,,https://www.hospitalstats.org/hospital-ratings/john-muir-behavioral-health-center-concord-ca.htm,John Muir Behavioral Health Center Ratings,2740 Grant Street,Concord,CA,94524,(925) 674-4101,Psychiatric,YES,,,,,,,,,,,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Contra-Costa-County-CA.htm,2025-10-18T17:05:14.246246+00:00
CA,Del Norte,Sutter Coast Hospital,Crescent City,2h 21m,141.0,https://www.hospitalstats.org/hospital-ratings/sutter-coast-hospital-crescent-city-ca.htm,Sutter Coast Hospital Ratings,800 E Washington Blvd,Crescent City,CA,95531,(707) 464-8880,Acute Care Hospitals,YES,2% worse,2.0,worse,,13.5,16.1,15.0,1,0,141,AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Del-Norte-County-CA.htm,2025-10-18T17:05:16.163766+00:00
CA,El Dorado,Barton Memorial Hospital,South Lake Tahoe,2h 20m,140.0,https://www.hospitalstats.org/hospital-ratings/barton-memorial-hospital-south-lake-tahoe-ca.htm,Barton Memorial Hospital Ratings,2170 South Avenue,South Lake Tahoe,CA,96150,(530) 541-3420,Acute Care Hospitals,YES,7% worse,7.0,worse,,,14.7,17.6,4,0,140,VERY GOOD,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Patients usually receive help when they request it; Rooms and facilities are usually clean,,https://www.hospitalstats.org/ER-Wait-Time/El-Dorado-County-CA.htm,2025-10-18T17:05:19.051864+00:00
CA,El Dorado,Marshall Medical Center,Placerville,2h 46m,166.0,https://www.hospitalstats.org/hospital-ratings/marshall-medical-center-placerville-ca.htm,Marshall Medical Center Ratings,1100 Marshall Way,Placerville,CA,95667,(530) 622-1441,Acute Care Hospitals,YES,0% worse,0.0,worse,12.4,13.1,13.5,17.7,13,1,166,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/El-Dorado-County-CA.htm,2025-10-18T17:05:19.051864+00:00
CA,Fresno,Community Regional Medical Center,Fresno,4h 27m,267.0,https://www.hospitalstats.org/hospital-ratings/community-regional-medical-center-fresno-ca.htm,Community Regional Medical Center Ratings,2823 Fresno Street,Fresno,CA,93721,(559) 459-6000,Acute Care Hospitals,YES,10% worse,10.0,worse,13.2,15.2,13.1,21.2,80,20,267,AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty; Rooms were often noisy at night,https://www.hospitalstats.org/ER-Wait-Time/Fresno-County-CA.htm,2025-10-18T17:05:25.827222+00:00
CA,Fresno,Clovis Community Medical Center,Clovis,4h 50m,290.0,https://www.hospitalstats.org/hospital-ratings/clovis-community-medical-center-clovis-ca.htm,Clovis Community Medical Center Ratings,2755 Herndon Ave,Clovis,CA,93611,(559) 324-4000,Acute Care Hospitals,YES,10% worse,10.0,worse,15.6,13.3,15.1,18.9,22,1,290,AVERAGE,Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Fresno-County-CA.htm,2025-10-18T17:05:25.827222+00:00
CA,Fresno,Saint Agnes Medical Center,Fresno,5h 4m,304.0,https://www.hospitalstats.org/hospital-ratings/saint-agnes-medical-center-fresno-ca.htm,Saint Agnes Medical Center Ratings,1303 E Herndon Ave,Fresno,CA,93710,(559) 450-3000,Acute Care Hospitals,YES,9% worse,9.0,worse,14.5,15.1,12.0,20.3,26,8,304,AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fresno-County-CA.htm,2025-10-18T17:05:25.827222+00:00
CA,Fresno,Fresno Va Medical Center (Va Central California Healthcare System),Fresno,N/A,,https://www.hospitalstats.org/hospital-ratings/fresno-va-medical-center-va-central-california-healthcare-system-fresno-ca.htm,Fresno Va Medical Center (Va Central California Healthcare System) Ratings,2615 E. Clinton Avenue,Fresno,CA,93703,(559) 228-5338,Acute Care - Veterans Administration,YES,4% worse,4.0,worse,11.6,,13.1,19.8,,,,AVERAGE,Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Fresno-County-CA.htm,2025-10-18T17:05:25.827222+00:00
CA,Fresno,Kaiser Foundation Hospital - Fresno,Fresno,N/A,,https://www.hospitalstats.org/hospital-ratings/kaiser-foundation-hospital--fresno-fresno-ca.htm,Kaiser Foundation Hospital - Fresno Ratings,7300 North Fresno St,Fresno,CA,93720,(559) 448-4500,Acute Care Hospitals,YES,,,,,,,,11,3,,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fresno-County-CA.htm,2025-10-18T17:05:25.827222+00:00
CA,Fresno,Coalinga Regional Medical Center,Coalinga,N/A,,https://www.hospitalstats.org/hospital-ratings/coalinga-regional-medical-center-coalinga-ca.htm,Coalinga Regional Medical Center Ratings,1191 Phelps Avenue,Coalinga,CA,93210,(559) 821-6202,Critical Access Hospitals,YES,,,,,,,,,,,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fresno-County-CA.htm,2025-10-18T17:05:25.827222+00:00
CA,Glenn,Glenn Medical Center,Willows,1h 48m,108.0,https://www.hospitalstats.org/hospital-ratings/glenn-medical-center-willows-ca.htm,Glenn Medical Center Ratings,1133 W Sycamore St,Willows,CA,95988,(530) 934-1818,Critical Access Hospitals,YES,,,,,,,,0,0,108,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty; Rooms were often noisy at night,https://www.hospitalstats.org/ER-Wait-Time/Glenn-County-CA.htm,2025-10-18T17:05:28.063754+00:00
CA,Humboldt,Mad River Community Hospital,Arcata,2h 16m,136.0,https://www.hospitalstats.org/hospital-ratings/mad-river-community-hospital-arcata-ca.htm,Mad River Community Hospital Ratings,3800 Janes Rd,Arcata,CA,95521,(707) 822-3621,Acute Care Hospitals,YES,11% better,11.0,better,,,,16.4,3,1,136,AVERAGE,Nurses usually respond quickly when patients need help; Doctors usually communicate well with patients; Patients usually receive help when they request it; Rooms and facilities are usually clean,Nurses often fail to communicate,https://www.hospitalstats.org/ER-Wait-Time/Humboldt-County-CA.htm,2025-10-18T17:05:32.986395+00:00
CA,Humboldt,Providence Redwood Memorial Hospital,Fortuna,2h 38m,158.0,https://www.hospitalstats.org/hospital-ratings/providence-redwood-memorial-hospital-fortuna-ca.htm,Providence Redwood Memorial Hospital Ratings,3300 Renner Drive,Fortuna,CA,95540,(707) 445-8121,Critical Access Hospitals,YES,4% worse,4.0,worse,,,11.6,19.5,0,0,158,POOR,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Patients usually receive help when they request it; Rooms and facilities are usually clean,,https://www.hospitalstats.org/ER-Wait-Time/Humboldt-County-CA.htm,2025-10-18T17:05:32.986395+00:00
CA,Humboldt,Providence St Joseph Hospital,Eureka,3h 15m,195.0,https://www.hospitalstats.org/hospital-ratings/providence-st-joseph-hospital-eureka-ca.htm,Providence St Joseph Hospital Ratings,2700 Dolbeer St,Eureka,CA,95501,(707) 445-8121,Acute Care Hospitals,YES,1% worse,1.0,worse,12.2,14.4,10.3,20.3,3,0,195,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty; Rooms were often noisy at night,https://www.hospitalstats.org/ER-Wait-Time/Humboldt-County-CA.htm,2025-10-18T17:05:32.986395+00:00
CA,Humboldt,Jerold Phelps Community Hospital,Garberville,N/A,,https://www.hospitalstats.org/hospital-ratings/jerold-phelps-community-hospital-garberville-ca.htm,Jerold Phelps Community Hospital Ratings,733 Cedar St,Garberville,CA,95542,(707) 923-3921,Critical Access Hospitals,YES,,,,,,,,1,0,,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Humboldt-County-CA.htm,2025-10-18T17:05:32.986395+00:00
