Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,89,103,9885.1704854369,1263.6551456311,1000.1042718447,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,20,21,8194.4104761905,2449.7014285714,1923.5819047619,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,68,74,8085.5462162162,1440.5467567568,1134.0939189189,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,16,16,10407.704375,2876.55,2261.25,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,43,43,20011.625813953,4382.9751162791,3472.6113953488,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,35,39,8834.9235897436,1455.91,1129.0441025641,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,67,78,12266.138333333,2667.647051282,2106.2111538461,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,57,59,12331.877627119,3910.4259322034,3092.9779661017,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5376,Level 6 Urology and Related Services,25,25,14416.882,7314.14,5827.53,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5378,Level 8 Urology and Related Services,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5464,Level 4 Neurostimulator and Related Procedures,,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5491,Level 1 Intraocular Procedures,87,149,5299.0844966443,1826.0381208054,1446.0444295302,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5492,Level 2 Intraocular Procedures,18,27,13640.261111111,3415.2811111111,2708.6277777778,0,0
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
010019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,01,35660,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,167,180,11910.801777778,2018.9237222222,1594.2358888889,0,0
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,12,14,6121.9821428571,1406.6242857143,1110.7842857143,0,0
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5465,Level 5 Neurostimulator and Related Procedures,12,12,92696.284166667,22562.901666667,20962.901666667,0,0
010021,Dale Medical Center,126 Hospital Ave,Ozark,AL,01,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,151,163,13666.135214724,2003.4609815951,1593.418588957,0,0
010022,Floyd Cherokee Medical Center,400 Northwood Dr,Centre,AL,01,35960,3,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,33,35,40637.809142857,2094.7962857143,1675.7905714286,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,217,240,4471.4717083333,1267.4114583333,1003.2223333333,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,39,39,12240.96974359,2042.1448717949,1582.5551282051,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,11,11,12268.744545454,2949.25,2349.81,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,44,45,21263.089333333,4737.6488888889,3693.3133333333,,
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,,,,,,,
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,33,33,23669.135454545,5541.1560606061,4384.2424242424,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,272,283,36125.572685512,10862.55360424,9262.5536042403,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,27,30,46860.725333333,17598.649333333,15998.649333333,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,14,15,3524.4613333333,1371.39,1092.65,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,20,22,10541.039545454,2453.635,1872.355,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,16,17,17509.91,4366.37,3424.6647058824,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,18,18,3589.9916666667,1276.4472222222,1015.6305555556,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,91,98,10641.187142857,2488.0969387755,1968.9769387755,,
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,35,40,15840.2635,4409.531,3504.271,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,155,156,11888.232820513,2362.6985897436,1605.5455128205,0,0
010023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,01,36116,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,34,34,20969.876176471,4232.8173529412,3316.1758823529,0,0
