Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,16,70778.9375,19114.8125,12656.5
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,35,57372.628571,17936.114286,11920.542857
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,20,35512,9308.7,7449.95
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,47,38089.212766,11496.638298,8577.2553191
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,17,30588.705882,7570.1176471,6064.5882353
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,15,93939.4,24206.533333,20556.2
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,14,117763.78571,34232.428571,32082.142857
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,17,94025.529412,29195.882353,24863.588235
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,11,93789.181818,39391.909091,22059.181818
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,19,97379.684211,21104.578947,18065.842105
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,23,54174.130435,13948.217391,11998.304348
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,23,54901.434783,24996.130435,19984.478261
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,16,64365.625,18449.5,16602.0625
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,12,122526.08333,32651.666667,30815.75
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,12,114375.5,42462.666667,39832.5
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,24,96022.958333,22190.5,20147.083333
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",47,34089.276596,14003.531915,10290.617021
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",26,23057.346154,8156.2307692,5813.5769231
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",13,65678.769231,15134.076923,13663.923077
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",14,49216.571429,23947.857143,12573.857143
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",20,24651.9,9001.8,7280.5
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,106,31434.169811,11278.90566,8432.0283019
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",304,HYPERTENSION WITH MCC,14,34056.785714,10037.285714,6985.1428571
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,HYPERTENSION WITHOUT MCC,13,25430.230769,6827.0769231,5513.9230769
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,23,26742.913043,11588,7126.6521739
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,35,23057.142857,7286.9714286,5229.1142857
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,18,11924.555556,5426.1666667,3731.2777778
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,25,15730.2,8067.8,5749.92
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,12,16860.833333,6567.3333333,4867.6666667
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,16,83150.875,18324.3125,14640.3125
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,11,89949,25618.818182,14222.727273
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,25,66723.4,16421.24,12864.36
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,36,29133.694444,10172.222222,6730.3055556
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,13,25197.538462,7402.7692308,5685.4615385
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",28,24038.428571,6954,5149.3571429
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,11,88265.636364,26846.909091,25182.727273
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,46,71417.23913,24542.043478,20173.043478
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,33,39150.969697,12019.484848,7492.4242424
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,21,79512.52381,22792.714286,18513.190476
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,34,46161.705882,16394.823529,12405.941176
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",12,35421.916667,16693.583333,10151.75
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,20,41493.4,15846.65,13444.5
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,15,20418.066667,8672.8,5692.4
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,13,25903.923077,7585.3846154,6213.5384615
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,18,34434.5,11404,9677.2222222
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,12,19794.416667,7797.8333333,6159.4166667
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",25,34206.6,10103.84,8495.6
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",20,22193.95,8536.7,5084.45
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,18,40539.944444,12910.944444,10597.333333
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,23,43273.869565,11436.304348,8098.1304348
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,18,45705.166667,10551.166667,6488.8333333
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,13,69864.384615,17872.384615,13894.307692
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,21,21623.47619,8532.5238095,6280.3333333
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,17,158870.05882,43564.941176,40822.764706
010023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,01,36116,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,93,72381.215054,18675.494624,13927.688172
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,20,32387.1,12924.45,9948.9
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,34,23943.470588,6563.4117647,4661.2058824
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,12,22607.166667,4727.4166667,2935.5
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,15,26467.866667,5603,4141.0666667
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,13,57957.692308,11903.538462,10703
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,14,31667.714286,6797.8571429,4338.9285714
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,42,50432.97619,12713.02381,10051.642857
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,26,50472.884615,9508.2307692,6023.3846154
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,25,45837.48,7379.52,5795.4
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,12,25401.75,6805.1666667,3609
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,63,47799.142857,8752.8888889,6890.1746032
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,24,33787.666667,5857.375,4262.2083333
010024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,01,36106,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,11,26731.727273,6485.9090909,4749.9090909
